Provider,PotentialFraud,num_inpatient_claims,num_outpatient_claims,total_claims,ip_reimb_mean,ip_reimb_sum,ip_deduct_mean,ip_deduct_sum,op_reimb_mean,op_reimb_sum,op_deduct_mean,op_deduct_sum
PRV56550,Yes,55,25,80,9818.181818181818,540000.0,1068.0,58740.0,595.6,14890.0,0.0,0.0
PRV56551,No,0,36,36,,,,,390.8333333333333,14070.0,2.7777777777777777,100.0
PRV56552,No,0,24,24,,,,,307.9166666666667,7390.0,0.0,0.0
PRV56553,No,0,65,65,,,,,224.92307692307693,14620.0,2.1538461538461537,140.0
PRV56554,No,0,48,48,,,,,287.7083333333333,13810.0,3.9583333333333335,190.0
PRV56555,No,59,10,69,8322.033898305084,491000.0,1068.0,61944.0,380.0,3800.0,0.0,0.0
PRV56556,No,74,806,880,8364.864864864865,619000.0,1068.0,79032.0,289.7394540942928,233530.0,3.5607940446650126,2870.0
PRV56557,No,0,65,65,,,,,349.0769230769231,22690.0,1.3846153846153846,90.0
PRV56559,No,0,1113,1113,,,,,310.26954177897574,345330.0,3.1176999101527403,3470.0
PRV56560,Yes,248,2065,2313,10507.661290322581,2605900.0,1068.0,261660.0,293.51089588377727,606100.0,2.430992736077482,5020.0
PRV56562,No,2,35,37,19000.0,38000.0,1068.0,2136.0,304.2857142857143,10650.0,2.0,70.0
PRV56563,No,8,22,30,11375.0,91000.0,1068.0,8544.0,267.72727272727275,5890.0,0.0,0.0
PRV56566,Yes,1,175,176,12000.0,12000.0,1068.0,1068.0,320.62857142857143,56110.0,3.3142857142857145,580.0
PRV56568,No,0,131,131,,,,,474.6564885496183,62180.0,6.412213740458015,840.0
PRV56570,No,13,17,30,11384.615384615385,148000.0,1068.0,13884.0,172.94117647058823,2940.0,0.0,0.0
PRV56571,No,3,8,11,9000.0,27000.0,1068.0,3204.0,565.0,4520.0,12.5,100.0
PRV56572,No,0,20,20,,,,,194.5,3890.0,0.0,0.0
PRV56574,No,12,50,62,8666.666666666666,104000.0,1068.0,11748.0,343.6,17180.0,1.6,80.0
PRV56575,Yes,113,717,830,8477.87610619469,958000.0,1068.0,118548.0,274.10041841004187,196530.0,3.430962343096234,2460.0
PRV56576,No,1,233,234,4000.0,4000.0,1068.0,1068.0,271.0300429184549,63150.0,1.8454935622317596,430.0
PRV56577,No,8,285,293,6375.0,51000.0,1068.0,7476.0,215.5438596491228,61430.0,2.0,570.0
PRV56578,No,7,74,81,16428.571428571428,115000.0,1068.0,7476.0,320.6756756756757,23730.0,2.2972972972972974,170.0
PRV56579,No,0,39,39,,,,,175.64102564102564,6850.0,1.794871794871795,70.0
PRV56580,No,0,185,185,,,,,339.94594594594594,62890.0,3.189189189189189,590.0
PRV56581,No,0,7,7,,,,,301.42857142857144,2110.0,0.0,0.0
PRV56582,No,0,1,1,,,,,30.0,30.0,0.0,0.0
PRV56583,No,13,11,24,8076.923076923077,105000.0,1068.0,13884.0,370.0,4070.0,0.0,0.0
PRV56584,No,4,51,55,5250.0,21000.0,1068.0,4272.0,307.05882352941177,15660.0,1.5686274509803921,80.0
PRV56585,No,4,3,7,6250.0,25000.0,1068.0,4272.0,30.0,90.0,0.0,0.0
PRV56586,No,0,4,4,,,,,92.5,370.0,50.0,200.0
PRV56587,Yes,18,455,473,13388.888888888889,241000.0,1068.0,18156.0,301.032967032967,136970.0,2.197802197802198,1000.0
PRV56588,Yes,100,169,269,9620.0,962000.0,1068.0,105732.0,405.91715976331363,68600.0,2.1301775147928996,360.0
PRV56589,No,4,20,24,7750.0,31000.0,1068.0,4272.0,582.5,11650.0,6.0,120.0
PRV56590,No,0,33,33,,,,,315.45454545454544,10410.0,0.0,0.0
PRV56591,Yes,16,127,143,6125.0,98000.0,1068.0,17088.0,294.96062992125985,37460.0,2.3622047244094486,300.0
PRV56592,Yes,63,55,118,11530.15873015873,726400.0,1068.0,63012.0,106.18181818181819,5840.0,2.0,110.0
PRV56593,No,0,46,46,,,,,293.2608695652174,13490.0,1.3043478260869565,60.0
PRV56594,No,0,70,70,,,,,424.7142857142857,29730.0,4.0,280.0
PRV56595,No,0,56,56,,,,,281.42857142857144,15760.0,1.4285714285714286,80.0
PRV56596,No,0,18,18,,,,,230.0,4140.0,2.7777777777777777,50.0
PRV56597,No,0,191,191,,,,,272.87958115183244,52120.0,2.8272251308900525,540.0
PRV56598,No,0,280,280,,,,,311.0,87080.0,2.75,770.0
PRV56601,No,1,32,33,3000.0,3000.0,1068.0,1068.0,265.9375,8510.0,3.125,100.0
PRV56602,No,0,145,145,,,,,384.8965517241379,55810.0,3.0344827586206895,440.0
PRV56603,No,1,3,4,6000.0,6000.0,1068.0,1068.0,40.0,120.0,0.0,0.0
PRV56604,No,0,29,29,,,,,337.2413793103448,9780.0,0.0,0.0
PRV56605,Yes,4,104,108,6500.0,26000.0,1068.0,4272.0,242.69230769230768,25240.0,1.7307692307692308,180.0
PRV56606,No,9,55,64,9000.0,81000.0,1068.0,9612.0,246.36363636363637,13550.0,1.8181818181818181,100.0
PRV56607,No,4,68,72,6500.0,26000.0,1068.0,4272.0,335.5882352941176,22820.0,5.147058823529412,350.0
PRV56608,Yes,0,856,856,,,,,274.8247663551402,235250.0,2.067757009345794,1770.0
PRV56610,No,12,18,30,6166.666666666667,74000.0,1068.0,12816.0,143.88888888888889,2590.0,0.0,0.0
PRV56611,No,0,123,123,,,,,219.26829268292684,26970.0,6.341463414634147,780.0
PRV56613,No,0,304,304,,,,,267.73026315789474,81390.0,2.039473684210526,620.0
PRV56614,No,15,11,26,8333.333333333334,125000.0,1068.0,13884.0,100.0,1100.0,0.0,0.0
PRV56615,No,3,126,129,12000.0,36000.0,1068.0,3204.0,227.38095238095238,28650.0,2.9365079365079363,370.0
PRV56616,Yes,0,176,176,,,,,216.76136363636363,38150.0,1.7045454545454546,300.0
PRV56618,No,0,135,135,,,,,238.59259259259258,32210.0,4.7407407407407405,640.0
PRV56621,No,0,91,91,,,,,350.989010989011,31940.0,4.5054945054945055,410.0
PRV56622,No,0,26,26,,,,,343.46153846153845,8930.0,0.0,0.0
PRV56624,Yes,7,15,22,26142.85714285714,183000.0,1068.0,7476.0,297.3333333333333,4460.0,6.0,90.0
PRV56625,No,0,36,36,,,,,278.3333333333333,10020.0,0.0,0.0
PRV56626,No,4,90,94,11050.0,44200.0,1068.0,4272.0,238.55555555555554,21470.0,2.111111111111111,190.0
PRV56628,No,9,92,101,9311.111111111111,83800.0,1068.0,9612.0,289.3478260869565,26620.0,1.5217391304347827,140.0
PRV56630,Yes,63,96,159,9000.0,567000.0,1068.0,67284.0,314.8958333333333,30230.0,2.1875,210.0
PRV56632,No,7,66,73,5571.428571428572,39000.0,1068.0,7476.0,392.72727272727275,25920.0,0.0,0.0
PRV56633,No,0,5,5,,,,,120.0,600.0,0.0,0.0
PRV56634,No,0,206,206,,,,,271.0194174757282,55830.0,1.941747572815534,400.0
PRV56635,No,0,10,10,,,,,227.0,2270.0,0.0,0.0
PRV56637,No,0,161,161,,,,,250.0,40250.0,2.670807453416149,430.0
PRV56638,No,0,26,26,,,,,278.0769230769231,7230.0,3.076923076923077,80.0
PRV56639,No,0,96,96,,,,,483.3333333333333,46400.0,1.3541666666666667,130.0
PRV56640,No,0,23,23,,,,,318.2608695652174,7320.0,4.3478260869565215,100.0
PRV56641,No,0,1,1,,,,,100.0,100.0,0.0,0.0
PRV56642,No,0,141,141,,,,,322.1985815602837,45430.0,4.184397163120567,590.0
PRV56643,No,8,16,24,8375.0,67000.0,1068.0,8544.0,355.625,5690.0,0.0,0.0
PRV56645,No,0,64,64,,,,,355.0,22720.0,2.5,160.0
PRV56647,Yes,121,62,183,10533.88429752066,1274600.0,1068.0,126024.0,230.80645161290323,14310.0,0.967741935483871,60.0
PRV56648,No,0,49,49,,,,,304.8979591836735,14940.0,2.857142857142857,140.0
PRV56649,Yes,7,259,266,17142.85714285714,120000.0,1068.0,6408.0,279.34362934362935,72350.0,3.7451737451737452,970.0
PRV56651,No,0,71,71,,,,,262.3943661971831,18630.0,0.5633802816901409,40.0
PRV56653,No,0,72,72,,,,,292.5,21060.0,1.3888888888888888,100.0
PRV56654,No,0,49,49,,,,,359.59183673469386,17620.0,2.857142857142857,140.0
PRV56655,No,0,251,251,,,,,276.41434262948206,69380.0,4.0239043824701195,1010.0
PRV56656,No,0,42,42,,,,,334.76190476190476,14060.0,6.190476190476191,260.0
PRV56657,No,0,20,20,,,,,260.0,5200.0,0.0,0.0
PRV56658,No,1,69,70,20000.0,20000.0,1068.0,1068.0,219.71014492753622,15160.0,5.217391304347826,360.0
PRV56659,No,2,139,141,4500.0,9000.0,1068.0,2136.0,183.81294964028777,25550.0,1.5107913669064748,210.0
PRV56660,No,0,4,4,,,,,45.0,180.0,0.0,0.0
PRV56662,No,3,6,9,4666.666666666667,14000.0,1068.0,3204.0,215.0,1290.0,0.0,0.0
PRV56663,No,13,238,251,7693.846153846154,100020.0,1068.0,12816.0,250.50420168067228,59620.0,2.1848739495798317,520.0
PRV56664,No,1,14,15,57000.0,57000.0,1068.0,1068.0,185.71428571428572,2600.0,0.0,0.0
PRV56667,No,0,32,32,,,,,196.875,6300.0,2.8125,90.0
PRV56668,Yes,52,21,73,11903.846153846154,619000.0,1068.0,55536.0,212.85714285714286,4470.0,3.3333333333333335,70.0
PRV56669,Yes,29,11,40,9600.0,278400.0,1068.0,29904.0,473.6363636363636,5210.0,9.090909090909092,100.0
PRV56671,No,3,40,43,8333.333333333334,25000.0,1068.0,3204.0,258.5,10340.0,3.75,150.0
PRV56672,No,0,161,161,,,,,254.53416149068323,40980.0,1.3664596273291925,220.0
PRV56673,No,2,2,4,21000.0,42000.0,1068.0,2136.0,320.0,640.0,0.0,0.0
PRV56674,No,0,46,46,,,,,344.7826086956522,15860.0,2.1739130434782608,100.0
PRV56675,No,0,323,323,,,,,305.54179566563465,98690.0,2.291021671826625,740.0
PRV56677,No,0,1,1,,,,,20.0,20.0,0.0,0.0
PRV56679,No,0,25,25,,,,,166.8,4170.0,4.0,100.0
PRV56680,No,8,25,33,7625.0,61000.0,1068.0,8544.0,136.0,3400.0,6.8,170.0
PRV56681,No,0,5,5,,,,,158.0,790.0,0.0,0.0
PRV56682,No,3,16,19,4666.666666666667,14000.0,1068.0,3204.0,150.625,2410.0,0.0,0.0
PRV56683,No,0,167,167,,,,,328.622754491018,54880.0,2.035928143712575,340.0
PRV56684,No,16,76,92,9875.0,158000.0,1068.0,17088.0,185.1315789473684,14070.0,0.39473684210526316,30.0
PRV56685,Yes,35,370,405,9368.57142857143,327900.0,1068.0,34176.0,290.2432432432432,107390.0,0.7837837837837838,290.0
PRV56686,No,15,5,20,9466.666666666666,142000.0,1068.0,16020.0,200.0,1000.0,20.0,100.0
PRV56687,No,0,9,9,,,,,457.77777777777777,4120.0,12.222222222222221,110.0
PRV56688,No,0,37,37,,,,,212.43243243243242,7860.0,3.7837837837837838,140.0
PRV56689,Yes,0,1794,1794,,,,,281.7892976588629,505530.0,3.0379041248606464,5450.0
PRV56691,No,0,4,4,,,,,85.0,340.0,0.0,0.0
PRV56693,No,0,373,373,,,,,244.58445040214477,91230.0,3.6193029490616624,1350.0
PRV56694,No,0,8,8,,,,,493.75,3950.0,8.75,70.0
PRV56696,No,7,27,34,9285.714285714286,65000.0,1068.0,7476.0,156.2962962962963,4220.0,2.5925925925925926,70.0
PRV56697,No,0,78,78,,,,,276.53846153846155,21570.0,2.5641025641025643,200.0
PRV56699,No,0,3,3,,,,,183.33333333333334,550.0,0.0,0.0
PRV56700,No,0,5,5,,,,,128.0,640.0,0.0,0.0
PRV56701,No,4,19,23,8000.0,32000.0,1068.0,4272.0,246.31578947368422,4680.0,0.0,0.0
PRV56702,No,0,224,224,,,,,211.38392857142858,47350.0,1.6964285714285714,380.0
PRV56703,No,21,27,48,8580.952380952382,180200.0,1068.0,22428.0,217.40740740740742,5870.0,1.8518518518518519,50.0
PRV56705,No,4,12,16,14000.0,56000.0,1068.0,4272.0,426.6666666666667,5120.0,0.0,0.0
PRV56706,Yes,31,316,347,8000.0,248000.0,1068.0,32040.0,311.26582278481015,98360.0,1.4556962025316456,460.0
PRV56707,No,0,18,18,,,,,158.88888888888889,2860.0,8.88888888888889,160.0
PRV56708,No,0,7,7,,,,,504.2857142857143,3530.0,0.0,0.0
PRV56710,No,10,57,67,5000.0,50000.0,1068.0,10680.0,257.719298245614,14690.0,1.4035087719298245,80.0
PRV56711,Yes,8,55,63,11625.0,93000.0,1068.0,8544.0,271.8181818181818,14950.0,4.181818181818182,230.0
PRV56712,No,2,2,4,2500.0,5000.0,1068.0,2136.0,155.0,310.0,0.0,0.0
PRV56713,No,55,118,173,8509.09090909091,468000.0,1068.0,56604.0,270.50847457627117,31920.0,3.2203389830508473,380.0
PRV56715,No,3,10,13,5333.333333333333,16000.0,1068.0,2136.0,267.0,2670.0,7.0,70.0
PRV56716,No,0,124,124,,,,,381.93548387096774,47360.0,4.838709677419355,600.0
PRV56717,No,1,7,8,11000.0,11000.0,1068.0,1068.0,57.142857142857146,400.0,0.0,0.0
PRV56718,No,0,142,142,,,,,229.71830985915494,32620.0,4.154929577464789,590.0
PRV56719,Yes,10,57,67,10800.0,108000.0,1068.0,10680.0,273.6842105263158,15600.0,2.280701754385965,130.0
PRV56720,No,2,10,12,8000.0,16000.0,1068.0,2136.0,275.0,2750.0,5.0,50.0
PRV56721,No,0,202,202,,,,,297.6237623762376,60120.0,4.0594059405940595,820.0
PRV56722,No,2,23,25,8500.0,17000.0,1068.0,1068.0,337.82608695652175,7770.0,12.173913043478262,280.0
PRV56723,No,0,18,18,,,,,157.22222222222223,2830.0,4.444444444444445,80.0
PRV56724,No,6,20,26,13500.0,81000.0,1068.0,6408.0,243.0,4860.0,3.5,70.0
PRV56725,No,0,291,291,,,,,341.27147766323026,99310.0,3.2302405498281788,940.0
PRV56726,No,3,13,16,22333.333333333332,67000.0,1068.0,3204.0,418.46153846153845,5440.0,0.0,0.0
PRV56728,No,0,42,42,,,,,253.33333333333334,10640.0,1.1904761904761905,50.0
PRV56729,No,0,219,219,,,,,320.0,70080.0,3.835616438356164,840.0
PRV56730,Yes,23,31,54,12856.521739130434,295700.0,1068.0,24564.0,266.1290322580645,8250.0,0.0,0.0
PRV56731,Yes,4,16,20,26000.0,104000.0,1068.0,4272.0,356.25,5700.0,5.0,80.0
PRV56732,Yes,13,15,28,13161.538461538461,171100.0,1068.0,13884.0,121.33333333333333,1820.0,4.666666666666667,70.0
PRV56733,No,12,186,198,6583.333333333333,79000.0,1068.0,12816.0,238.1720430107527,44300.0,2.4731182795698925,460.0
PRV56734,No,10,12,22,10700.0,107000.0,1068.0,10680.0,225.0,2700.0,7.5,90.0
PRV56735,No,0,412,412,,,,,324.34466019417476,133630.0,4.70873786407767,1940.0
PRV56738,No,19,493,512,7526.315789473684,143000.0,1068.0,20292.0,254.9290060851927,125680.0,2.6774847870182557,1320.0
PRV56739,No,1,4,5,11000.0,11000.0,1068.0,1068.0,37.5,150.0,0.0,0.0
PRV56740,No,0,45,45,,,,,193.77777777777777,8720.0,1.7777777777777777,80.0
PRV56741,No,0,25,25,,,,,224.8,5620.0,3.6,90.0
PRV56742,No,9,26,35,12888.888888888889,116000.0,1068.0,9612.0,182.69230769230768,4750.0,0.0,0.0
PRV56743,No,0,393,393,,,,,323.0534351145038,126960.0,2.6717557251908395,1050.0
PRV56745,No,0,132,132,,,,,208.03030303030303,27460.0,4.015151515151516,530.0
PRV56746,No,15,28,43,10666.666666666666,160000.0,1068.0,16020.0,393.92857142857144,11030.0,2.142857142857143,60.0
PRV56747,No,1,15,16,12000.0,12000.0,1068.0,1068.0,435.3333333333333,6530.0,0.0,0.0
PRV56748,Yes,117,346,463,11273.504273504273,1319000.0,1068.0,122820.0,279.71098265895955,96780.0,2.5722543352601157,890.0
PRV56749,No,11,17,28,9818.181818181818,108000.0,1068.0,10680.0,130.0,2210.0,0.0,0.0
PRV56750,No,1,10,11,25000.0,25000.0,1068.0,1068.0,135.0,1350.0,0.0,0.0
PRV56751,No,5,79,84,13200.0,66000.0,1068.0,5340.0,258.3544303797468,20410.0,4.556962025316456,360.0
PRV56752,No,1,24,25,12000.0,12000.0,1068.0,1068.0,171.66666666666666,4120.0,5.0,120.0
PRV56753,No,9,15,24,10333.333333333334,93000.0,1068.0,9612.0,472.0,7080.0,0.0,0.0
PRV56754,No,9,100,109,6000.0,54000.0,1068.0,9612.0,200.5,20050.0,1.6,160.0
PRV56755,No,3,15,18,17000.0,51000.0,1068.0,3204.0,210.66666666666666,3160.0,4.666666666666667,70.0
PRV56758,No,0,531,531,,,,,310.52730696798494,164890.0,3.3333333333333335,1770.0
PRV56759,No,2,9,11,13500.0,27000.0,1068.0,2136.0,140.0,1260.0,4.444444444444445,40.0
PRV56760,No,0,643,643,,,,,292.84603421461895,188300.0,2.5038880248833593,1610.0
PRV56761,No,92,25,117,8967.391304347826,825000.0,1068.0,93984.0,288.8,7220.0,5.6,140.0
PRV56762,No,1,38,39,3000.0,3000.0,1068.0,1068.0,202.89473684210526,7710.0,2.6315789473684212,100.0
PRV56763,No,13,13,26,8846.153846153846,115000.0,1068.0,11748.0,114.61538461538461,1490.0,0.0,0.0
PRV56764,No,5,196,201,10000.0,50000.0,1068.0,5340.0,233.0612244897959,45680.0,2.9081632653061225,570.0
PRV56765,No,0,22,22,,,,,271.3636363636364,5970.0,0.0,0.0
PRV56766,No,2,27,29,8000.0,16000.0,1068.0,2136.0,325.18518518518516,8780.0,0.7407407407407407,20.0
PRV56767,No,6,12,18,8333.333333333334,50000.0,1068.0,6408.0,130.83333333333334,1570.0,5.833333333333333,70.0
PRV56768,No,4,0,4,4250.0,17000.0,1068.0,4272.0,,,,
PRV56769,No,4,19,23,8000.0,32000.0,1068.0,4272.0,164.21052631578948,3120.0,0.0,0.0
PRV56771,No,0,2,2,,,,,230.0,460.0,15.0,30.0
PRV56772,No,5,65,70,7200.0,36000.0,1068.0,5340.0,184.0,11960.0,2.0,130.0
PRV56773,No,7,36,43,6857.142857142857,48000.0,1068.0,7476.0,464.72222222222223,16730.0,6.111111111111111,220.0
PRV56774,No,1,0,1,4000.0,4000.0,1068.0,1068.0,,,,
PRV56775,No,3,15,18,9333.333333333334,28000.0,1068.0,3204.0,423.3333333333333,6350.0,0.0,0.0
PRV56777,No,13,31,44,8384.615384615385,109000.0,1068.0,13884.0,133.8709677419355,4150.0,5.483870967741935,170.0
PRV56778,No,15,23,38,7600.0,114000.0,1068.0,16020.0,355.6521739130435,8180.0,0.8695652173913043,20.0
PRV56780,No,0,7,7,,,,,125.71428571428571,880.0,0.0,0.0
PRV56782,No,0,288,288,,,,,312.53472222222223,90010.0,1.7708333333333333,510.0
PRV56783,No,0,85,85,,,,,299.1764705882353,25430.0,0.0,0.0
PRV56784,No,0,19,19,,,,,364.2105263157895,6920.0,20.526315789473685,390.0
PRV56788,No,0,177,177,,,,,282.8813559322034,50070.0,0.96045197740113,170.0
PRV56789,No,7,60,67,6857.142857142857,48000.0,1068.0,7476.0,258.5,15510.0,2.8333333333333335,170.0
PRV56790,No,0,91,91,,,,,384.5054945054945,34990.0,0.43956043956043955,40.0
PRV56791,No,0,233,233,,,,,287.6824034334764,67030.0,2.532188841201717,590.0
PRV56792,No,0,8,8,,,,,307.5,2460.0,0.0,0.0
PRV56793,No,3,28,31,14666.666666666666,44000.0,1068.0,3204.0,440.35714285714283,12330.0,0.0,0.0
PRV56796,No,3,89,92,16333.333333333334,49000.0,1068.0,2136.0,252.69662921348313,22490.0,3.707865168539326,330.0
PRV56797,No,0,5,5,,,,,252.0,1260.0,0.0,0.0
PRV56798,No,0,24,24,,,,,420.8333333333333,10100.0,1.6666666666666667,40.0
PRV56800,No,7,50,57,13142.857142857143,92000.0,1068.0,7476.0,176.6,8830.0,1.8,90.0
PRV56801,No,0,25,25,,,,,328.4,8210.0,1.6,40.0
PRV56802,No,13,0,13,14230.76923076923,185000.0,1068.0,13884.0,,,,
PRV56803,No,8,787,795,12500.0,100000.0,1068.0,7476.0,278.80559085133416,219420.0,1.9059720457433291,1500.0
PRV56805,No,0,1,1,,,,,70.0,70.0,0.0,0.0
PRV56807,No,0,91,91,,,,,249.8901098901099,22740.0,4.285714285714286,390.0
PRV56808,Yes,47,15,62,9170.212765957447,431000.0,1068.0,50196.0,174.0,2610.0,0.0,0.0
PRV56809,No,4,40,44,7750.0,31000.0,1068.0,4272.0,356.75,14270.0,1.5,60.0
PRV56810,No,0,14,14,,,,,563.5714285714286,7890.0,0.0,0.0
PRV56811,No,8,54,62,11375.0,91000.0,1068.0,7476.0,278.7037037037037,15050.0,5.185185185185185,280.0
PRV56813,No,0,106,106,,,,,320.188679245283,33940.0,3.207547169811321,340.0
PRV56816,No,0,15,15,,,,,469.3333333333333,7040.0,0.0,0.0
PRV56818,No,4,16,20,11000.0,44000.0,1068.0,4272.0,96.25,1540.0,0.0,0.0
PRV56819,No,24,1,25,9125.0,219000.0,1068.0,24564.0,1900.0,1900.0,0.0,0.0
PRV56820,No,0,5,5,,,,,164.0,820.0,0.0,0.0
PRV56821,No,0,12,12,,,,,263.3333333333333,3160.0,5.833333333333333,70.0
PRV56823,No,0,18,18,,,,,351.1111111111111,6320.0,0.5555555555555556,10.0
PRV56824,No,0,136,136,,,,,349.55882352941177,47540.0,0.9558823529411765,130.0
PRV56826,No,4,20,24,4500.0,18000.0,1068.0,4272.0,143.5,2870.0,4.5,90.0
PRV56828,No,0,142,142,,,,,285.28169014084506,40510.0,2.816901408450704,400.0
PRV56829,No,0,193,193,,,,,291.55440414507774,56270.0,1.761658031088083,340.0
PRV56830,No,0,7,7,,,,,940.0,6580.0,14.285714285714286,100.0
PRV56831,No,0,5,5,,,,,152.0,760.0,0.0,0.0
PRV56832,No,0,11,11,,,,,683.6363636363636,7520.0,0.0,0.0
PRV56833,No,0,8,8,,,,,88.75,710.0,0.0,0.0
PRV56834,No,1,15,16,3000.0,3000.0,1068.0,1068.0,256.6666666666667,3850.0,0.0,0.0
PRV56835,No,0,103,103,,,,,239.2233009708738,24640.0,2.8155339805825244,290.0
PRV56836,No,0,3,3,,,,,246.66666666666666,740.0,0.0,0.0
PRV56837,No,0,42,42,,,,,408.8095238095238,17170.0,2.142857142857143,90.0
PRV56839,No,2,10,12,7500.0,15000.0,1068.0,2136.0,287.0,2870.0,0.0,0.0
PRV56840,No,0,89,89,,,,,214.4943820224719,19090.0,6.51685393258427,580.0
PRV56843,No,0,2,2,,,,,430.0,860.0,0.0,0.0
PRV56845,No,0,9,9,,,,,66.66666666666667,600.0,14.444444444444445,130.0
PRV56846,No,0,21,21,,,,,334.2857142857143,7020.0,1.4285714285714286,30.0
PRV56850,No,0,17,17,,,,,273.52941176470586,4650.0,9.411764705882353,160.0
PRV56851,No,0,20,20,,,,,369.0,7380.0,3.0,60.0
PRV56852,No,0,20,20,,,,,98.0,1960.0,4.5,90.0
PRV56853,No,0,27,27,,,,,197.77777777777777,5340.0,1.4814814814814814,40.0
PRV56854,No,0,3,3,,,,,200.0,600.0,0.0,0.0
PRV56855,No,0,4,4,,,,,72.5,290.0,25.0,100.0
PRV56856,No,0,90,90,,,,,263.0,23670.0,3.0,270.0
PRV56857,No,0,46,46,,,,,358.2608695652174,16480.0,0.0,0.0
PRV56858,No,0,40,40,,,,,196.75,7870.0,5.5,220.0
PRV56860,No,0,3,3,,,,,856.6666666666666,2570.0,0.0,0.0
PRV56861,No,0,31,31,,,,,179.3548387096774,5560.0,0.0,0.0
PRV56862,No,0,14,14,,,,,213.57142857142858,2990.0,0.0,0.0
PRV56863,No,0,52,52,,,,,270.5769230769231,14070.0,1.9230769230769231,100.0
PRV56864,No,0,24,24,,,,,158.33333333333334,3800.0,0.0,0.0
PRV56866,No,0,68,68,,,,,399.70588235294116,27180.0,1.6176470588235294,110.0
PRV56867,No,0,9,9,,,,,381.1111111111111,3430.0,7.777777777777778,70.0
PRV56868,No,0,18,18,,,,,421.6666666666667,7590.0,0.0,0.0
PRV56869,No,0,36,36,,,,,311.6666666666667,11220.0,1.3888888888888888,50.0
PRV56870,No,13,0,13,9153.846153846154,119000.0,1068.0,13884.0,,,,
PRV56871,No,0,11,11,,,,,395.45454545454544,4350.0,4.545454545454546,50.0
PRV56873,No,1,1,2,6000.0,6000.0,1068.0,1068.0,70.0,70.0,0.0,0.0
PRV56877,Yes,15,29,44,10866.666666666666,163000.0,1068.0,16020.0,255.51724137931035,7410.0,1.7241379310344827,50.0
PRV56878,No,0,26,26,,,,,256.15384615384613,6660.0,1.5384615384615385,40.0
PRV56879,No,0,7,7,,,,,1162.857142857143,8140.0,14.285714285714286,100.0
PRV56880,No,0,2,2,,,,,130.0,260.0,0.0,0.0
PRV56881,No,0,78,78,,,,,220.51282051282053,17200.0,1.9230769230769231,150.0
PRV56882,No,0,21,21,,,,,192.85714285714286,4050.0,1.9047619047619047,40.0
PRV56884,No,0,8,8,,,,,180.0,1440.0,12.5,100.0
PRV56885,No,9,1,10,7333.333333333333,66000.0,1068.0,9612.0,50.0,50.0,0.0,0.0
PRV56886,No,0,11,11,,,,,123.63636363636364,1360.0,0.0,0.0
PRV56887,No,0,36,36,,,,,253.33333333333334,9120.0,6.388888888888889,230.0
PRV56888,No,0,10,10,,,,,605.0,6050.0,1.0,10.0
PRV56889,No,5,45,50,22000.0,110000.0,1068.0,5340.0,367.77777777777777,16550.0,10.0,450.0
PRV56890,No,0,12,12,,,,,355.8333333333333,4270.0,5.0,60.0
PRV56891,No,0,1,1,,,,,10.0,10.0,20.0,20.0
PRV56892,No,0,13,13,,,,,244.6153846153846,3180.0,0.0,0.0
PRV56893,No,0,7,7,,,,,431.42857142857144,3020.0,0.0,0.0
PRV56894,No,0,26,26,,,,,167.69230769230768,4360.0,0.0,0.0
PRV56895,No,13,1,14,11153.846153846154,145000.0,1068.0,13884.0,0.0,0.0,0.0,0.0
PRV56896,No,3,0,3,20000.0,60000.0,1068.0,3204.0,,,,
PRV56897,No,8,0,8,7750.0,62000.0,1068.0,7476.0,,,,
PRV56900,No,2,0,2,9500.0,19000.0,1068.0,2136.0,,,,
PRV56901,No,0,66,66,,,,,154.3939393939394,10190.0,0.30303030303030304,20.0
PRV56902,No,1,0,1,4000.0,4000.0,1068.0,1068.0,,,,
PRV56903,No,2,0,2,28500.0,57000.0,1068.0,2136.0,,,,
PRV56904,No,4,0,4,7000.0,28000.0,1068.0,4272.0,,,,
PRV56905,No,0,15,15,,,,,405.3333333333333,6080.0,3.3333333333333335,50.0
PRV56906,No,6,1,7,8500.0,51000.0,1068.0,6408.0,1100.0,1100.0,0.0,0.0
PRV56907,No,0,15,15,,,,,388.0,5820.0,0.0,0.0
PRV56908,No,1,1,2,5000.0,5000.0,1068.0,1068.0,60.0,60.0,0.0,0.0
PRV56909,No,3,4,7,5666.666666666667,17000.0,1068.0,3204.0,397.5,1590.0,0.0,0.0
PRV56910,No,4,1,5,9300.0,37200.0,1068.0,4272.0,60.0,60.0,0.0,0.0
PRV56912,No,7,0,7,12857.142857142857,90000.0,1068.0,7476.0,,,,
PRV56914,No,6,0,6,11666.666666666666,70000.0,1068.0,6408.0,,,,
PRV56915,No,4,0,4,7725.0,30900.0,1068.0,4272.0,,,,
PRV56916,No,11,0,11,10336.363636363636,113700.0,1068.0,11748.0,,,,
PRV56917,No,2,6,8,6500.0,13000.0,1068.0,2136.0,313.3333333333333,1880.0,0.0,0.0
PRV56918,Yes,7,0,7,20285.714285714286,142000.0,1068.0,7476.0,,,,
PRV56919,No,0,2,2,,,,,15.0,30.0,0.0,0.0
PRV56920,No,0,1,1,,,,,80.0,80.0,0.0,0.0
PRV56923,No,0,41,41,,,,,147.0731707317073,6030.0,7.560975609756097,310.0
